"","Vehicle.brand","location","style","gear","time","kilometres","price","original.price","hedge.ratio","group1","group2"
"1069","宝马3系","外国","2013款","自动",40.5666666666667,7.5,22.8,43.9,0.52,"小于10万","中级轿车"
"1070","其他","外国","2013款","自动",46.7,7.5,34,54.2,0.63,"小于10万","中级轿车"
"1071","福特蒙迪欧","外国","2011款","自动",64.9333333333333,8.4,10.8,21.7,0.5,"小于10万","中级轿车"
"1072","其他","外国","2009款","自动",81.2,9,9.9,27.8,0.36,"小于10万","中级轿车"
"1073","其他","外国","2009款","自动",81.2,9,9.9,27.8,0.36,"小于10万","中级轿车"
"1074","其他","外国","2012款","自动",52.7333333333333,10.1,34,68.2,0.5,"大于或等于10万","中级轿车"
"1075","其他","中国","2010款","手动",60.8666666666667,10.3,6,14.7,0.41,"大于或等于10万","中级轿车"
"1076","宝马5系","外国","2013款","自动",48.6666666666667,11.6,33,53.7,0.61,"大于或等于10万","中级轿车"
"1077","其他","外国","2009款","自动",87.2333333333333,12.6,9.57,27.8,0.34,"大于或等于10万","中级轿车"
"1078","宝马3系","外国","2014款","自动",27.4,13.1,30.2,43.7,0.69,"大于或等于10万","中级轿车"
"1079","福特蒙迪欧","外国","2011款","自动",62.9,13.8,9.6,21.7,0.44,"大于或等于10万","中级轿车"
"1080","福特蒙迪欧","外国","2011款","自动",62.9,13.8,9.6,21.7,0.44,"大于或等于10万","中级轿车"
"1081","宝马3系","外国","2011款","自动",70.0333333333333,7,20,37.4,0.53,"小于10万","中级轿车"
"1082","其他","外国","2015款","自动",12.1666666666667,0.5,9.9,12.7,0.78,"小于10万","低级轿车"
"1084","其他","外国","2012款","自动",17.2666666666667,0.9,9.6,13.9,0.69,"小于10万","低级轿车"
"1085","其他","中国","2012款","手动",49.7,1.3,2,3.9,0.51,"小于10万","低级轿车"
"1086","其他","中国","2012款","手动",49.7,1.3,2,3.9,0.51,"小于10万","低级轿车"
"1087","其他","外国","2012款","手动",34.5333333333333,1.3,2.3,4,0.58,"小于10万","低级轿车"
"1088","其他","外国","2012款","手动",55.8,2,2,4.4,0.45,"小于10万","低级轿车"
"1089","其他","外国","2012款","自动",21.3333333333333,2,8.6,13.9,0.62,"小于10万","低级轿车"
"1090","其他","外国","2013款","自动",42.6333333333333,2.7,8,15.2,0.53,"小于10万","低级轿车"
"1091","其他","外国","2013款","自动",42.6333333333333,2.7,8,15.2,0.53,"小于10万","低级轿车"
"1092","其他","外国","2013款","自动",33.5,3,7.6,18.4,0.41,"小于10万","低级轿车"
"1093","其他","外国","2013款","自动",33.5,3,7.6,18.4,0.41,"小于10万","低级轿车"
"1094","其他","中国","2015款","手动",20.3333333333333,3,3.59,5.7,0.63,"小于10万","低级轿车"
"1095","其他","中国","2010款","自动",74.0666666666667,3.3,2,6.8,0.29,"小于10万","低级轿车"
"1096","其他","中国","2009款","手动",74.0666666666667,4.7,1.4,4,0.35,"小于10万","低级轿车"
"1097","其他","中国","2009款","手动",74.0666666666667,4.7,1.4,4,0.35,"小于10万","低级轿车"
"1098","其他","中国","2012款","手动",58.8666666666667,4.9,1.4,3.6,0.39,"小于10万","低级轿车"
"1099","其他","中国","2012款","手动",58.8666666666667,4.9,1.4,3.6,0.39,"小于10万","低级轿车"
"1100","其他","中国","2008款","手动",60.8666666666667,6.1,1.2,4,0.3,"小于10万","低级轿车"
"1101","其他","中国","2013款","手动",48.6666666666667,6.4,3,5.5,0.55,"小于10万","低级轿车"
"1102","其他","中国","2009款","手动",78.1333333333333,6.7,1.3,4,0.33,"小于10万","低级轿车"
"1103","其他","中国","2009款","手动",78.1333333333333,6.7,1.3,4,0.33,"小于10万","低级轿车"
"1104","其他","中国","2009款","手动",76.1,7.4,0.9,4.3,0.21,"小于10万","低级轿车"
"1105","其他","中国","2012款","手动",49.7,7.6,1.6,3.9,0.41,"小于10万","低级轿车"
"1106","其他","中国","2012款","手动",49.7,7.6,1.6,3.9,0.41,"小于10万","低级轿车"
"1107","其他","中国","2010款","自动",77.1,7.7,2.6,6.8,0.38,"小于10万","低级轿车"
"1108","其他","中国","2010款","自动",77.1,7.7,2.6,6.8,0.38,"小于10万","低级轿车"
"1109","其他","中国","2009款","手动",62.9,12,1.7,4.6,0.37,"大于或等于10万","低级轿车"
"1110","其他","外国","2016款","自动",6.1,0.1,23.5,29.2,0.8,"小于10万","中低级轿车"
"1111","其他","外国","2016款","自动",6.1,0.1,23.5,29.2,0.8,"小于10万","中低级轿车"
"1112","大众途观","外国","2016款","自动",8.13333333333333,0.2,19,23,0.83,"小于10万","中低级轿车"
"1113","大众途观","外国","2016款","自动",8.13333333333333,0.2,19,23,0.83,"小于10万","中低级轿车"
"1114","大众迈腾","外国","2015款","自动",18.3,2.3,19,25.3,0.75,"小于10万","中低级轿车"
"1115","大众迈腾","外国","2015款","自动",18.3,2.3,19,25.3,0.75,"小于10万","中低级轿车"
"1116","其他","外国","2014款","自动",26.3666666666667,2.5,15.5,24.3,0.64,"小于10万","中低级轿车"
"1117","其他","外国","2014款","自动",26.3666666666667,2.5,15.5,24.3,0.64,"小于10万","中低级轿车"
"1118","其他","外国","2015款","自动",11.1333333333333,2.5,19,23.8,0.8,"小于10万","中低级轿车"
"1119","大众途观","外国","2012款","自动",53.7666666666667,2.9,19,29.5,0.64,"小于10万","中低级轿车"
"1120","大众途观","外国","2012款","自动",53.7666666666667,2.9,19,29.5,0.64,"小于10万","中低级轿车"
"1121","其他","外国","2012款","自动",51.7333333333333,3.3,20,28.9,0.69,"小于10万","中低级轿车"
"1122","大众途观","外国","2013款","自动",39.5666666666667,3.3,23,30,0.77,"小于10万","中低级轿车"
"1123","大众途观","外国","2015款","自动",18.3,3.5,20.2,27.7,0.73,"小于10万","中低级轿车"
"1124","大众途观","外国","2015款","自动",18.3,3.5,20.2,27.7,0.73,"小于10万","中低级轿车"
"1125","其他","外国","2015款","自动",19.3,3.6,17.5,23.8,0.74,"小于10万","中低级轿车"
"1126","其他","外国","2015款","自动",19.3,3.6,17.5,23.8,0.74,"小于10万","中低级轿车"
"1127","大众途观","外国","2015款","自动",12.1666666666667,3.6,18,23,0.78,"小于10万","中低级轿车"
"1128","大众途观","外国","2015款","自动",12.1666666666667,3.6,18,23,0.78,"小于10万","中低级轿车"
"1129","大众迈腾","外国","2013款","自动",34.5333333333333,3.9,19.98,27.4,0.73,"小于10万","中低级轿车"
"1130","大众迈腾","外国","2015款","自动",24.3333333333333,4.1,18,23.9,0.75,"小于10万","中低级轿车"
"1131","大众迈腾","外国","2012款","自动",62.9,4.2,14.3,25.3,0.57,"小于10万","中低级轿车"
"1132","大众迈腾","外国","2012款","自动",62.9,4.2,14.3,25.3,0.57,"小于10万","中低级轿车"
"1133","大众迈腾","外国","2015款","自动",19.3,4.3,17.6,23.9,0.74,"小于10万","中低级轿车"
"1134","大众迈腾","外国","2015款","自动",19.3,4.3,17.6,23.9,0.74,"小于10万","中低级轿车"
"1135","其他","外国","2014款","自动",20.3333333333333,4.4,18.5,26.4,0.7,"小于10万","中低级轿车"
"1136","其他","外国","2014款","自动",20.3333333333333,4.4,18.5,26.4,0.7,"小于10万","中低级轿车"
"1137","其他","外国","2014款","自动",26.3666666666667,4.5,18,29.3,0.61,"小于10万","中低级轿车"
"1138","其他","外国","2014款","自动",26.3666666666667,4.5,18,29.3,0.61,"小于10万","中低级轿车"
"1139","大众途观","外国","2012款","自动",45.6666666666667,4.5,17,25.4,0.67,"小于10万","中低级轿车"
"1140","大众途观","外国","2012款","自动",45.6666666666667,4.5,17,25.4,0.67,"小于10万","中低级轿车"
"1141","大众途观","外国","2010款","自动",77.1,4.7,14,27.3,0.51,"小于10万","中低级轿车"
"1142","其他","外国","2012款","自动",50.7,5,15,28.1,0.53,"小于10万","中低级轿车"
"1143","大众迈腾","外国","2012款","自动",49.7,5,14.5,23.9,0.61,"小于10万","中低级轿车"
"1144","大众迈腾","外国","2013款","自动",39.5666666666667,5,17,23.9,0.71,"小于10万","中低级轿车"
"1145","其他","外国","2013款","自动",30.4666666666667,5.1,20,29.2,0.68,"小于10万","中低级轿车"
"1146","其他","外国","2013款","自动",30.4666666666667,5.1,20,29.2,0.68,"小于10万","中低级轿车"
"1147","大众途观","外国","2012款","自动",51.7333333333333,5.2,16.8,29.5,0.57,"小于10万","中低级轿车"
"1148","大众途观","外国","2012款","自动",51.7333333333333,5.2,16.8,29.5,0.57,"小于10万","中低级轿车"
"1149","其他","外国","2009款","自动",87.2333333333333,5.3,9.75,20.8,0.47,"小于10万","中低级轿车"
"1150","大众迈腾","外国","2009款","自动",77.1,5.4,10.8,24.6,0.44,"小于10万","中低级轿车"
"1151","大众迈腾","外国","2009款","自动",77.1,5.4,10.8,24.6,0.44,"小于10万","中低级轿车"
"1152","大众迈腾","外国","2015款","自动",20.3333333333333,5.4,17.6,23.9,0.74,"小于10万","中低级轿车"
"1153","大众迈腾","外国","2015款","自动",20.3333333333333,5.4,17.6,23.9,0.74,"小于10万","中低级轿车"
"1154","其他","外国","2015款","自动",22.3666666666667,5.5,19.5,26,0.75,"小于10万","中低级轿车"
"1155","其他","外国","2009款","手动",62.9,5.6,8.9,19.5,0.46,"小于10万","中低级轿车"
"1156","其他","外国","2009款","手动",62.9,5.6,8.9,19.5,0.46,"小于10万","中低级轿车"
"1157","其他","外国","2012款","手动",52.7333333333333,5.8,10.8,21.3,0.51,"小于10万","中低级轿车"
"1158","其他","外国","2012款","手动",52.7333333333333,5.8,10.8,21.3,0.51,"小于10万","中低级轿车"
"1159","大众迈腾","外国","2015款","自动",26.3666666666667,5.8,16.9,25.3,0.67,"小于10万","中低级轿车"
"1160","大众迈腾","外国","2015款","自动",26.3666666666667,5.8,16.9,25.3,0.67,"小于10万","中低级轿车"
"1161","大众迈腾","外国","2015款","自动",23.3,6.2,17.5,25.3,0.69,"小于10万","中低级轿车"
"1162","大众迈腾","外国","2015款","自动",23.3,6.2,17.5,25.3,0.69,"小于10万","中低级轿车"
"1163","其他","外国","2014款","自动",25.3666666666667,6.2,19,26.4,0.72,"小于10万","中低级轿车"
"1164","其他","外国","2014款","自动",24.3333333333333,6.8,18.5,26.4,0.7,"小于10万","中低级轿车"
"1165","其他","外国","2014款","自动",24.3333333333333,6.8,18.5,26.4,0.7,"小于10万","中低级轿车"
"1166","大众迈腾","外国","2013款","自动",36.5,6.8,18.5,25.3,0.73,"小于10万","中低级轿车"
"1167","其他","外国","2009款","自动",74.0666666666667,6.9,10.48,25.6,0.41,"小于10万","中低级轿车"
"1168","其他","外国","2009款","自动",74.0666666666667,6.9,10.48,25.6,0.41,"小于10万","中低级轿车"
"1169","其他","外国","2014款","自动",29.4333333333333,7,19,26,0.73,"小于10万","中低级轿车"
"1170","其他","外国","2009款","手动",61.9,7.2,9.9,19.5,0.51,"小于10万","中低级轿车"
"1171","大众迈腾","外国","2013款","自动",42.6333333333333,7.3,16.5,27.4,0.6,"小于10万","中低级轿车"
"1172","大众迈腾","外国","2013款","自动",42.6333333333333,7.3,16.5,27.4,0.6,"小于10万","中低级轿车"
"1173","大众途观","外国","2010款","自动",70.0333333333333,7.7,15,25.4,0.59,"小于10万","中低级轿车"
"1174","大众迈腾","外国","2011款","自动",67,8.2,11.5,24.6,0.47,"小于10万","中低级轿车"
"1175","大众迈腾","外国","2011款","自动",67,8.2,11.5,24.6,0.47,"小于10万","中低级轿车"
"1176","大众迈腾","外国","2009款","自动",77.1,8.4,11,24.6,0.45,"小于10万","中低级轿车"
"1177","大众迈腾","外国","2009款","自动",77.1,8.4,11,24.6,0.45,"小于10万","中低级轿车"
"1178","其他","外国","2009款","自动",62.9,8.7,10,22.3,0.45,"小于10万","中低级轿车"
"1179","其他","外国","2009款","自动",62.9,8.7,10,22.3,0.45,"小于10万","中低级轿车"
"1180","其他","外国","2009款","自动",83.2333333333333,8.8,9.3,23.4,0.4,"小于10万","中低级轿车"
"1181","其他","外国","2009款","自动",83.2333333333333,8.8,9.3,23.4,0.4,"小于10万","中低级轿车"
"1182","大众途观","外国","2010款","自动",62.9,8.8,15,25.4,0.59,"小于10万","中低级轿车"
"1183","大众途观","外国","2010款","自动",62.9,8.8,15,25.4,0.59,"小于10万","中低级轿车"
"1184","大众迈腾","外国","2009款","自动",91.3333333333333,8.9,9.4,24.6,0.38,"小于10万","中低级轿车"
"1185","大众迈腾","外国","2009款","自动",91.3333333333333,8.9,9.4,24.6,0.38,"小于10万","中低级轿车"
"1186","大众迈腾","外国","2009款","自动",91.3333333333333,8.9,9.4,24.6,0.38,"小于10万","中低级轿车"
"1187","大众迈腾","外国","2009款","自动",91.3333333333333,8.9,9.4,24.6,0.38,"小于10万","中低级轿车"
"1188","大众迈腾","外国","2009款","自动",88.2666666666667,9.1,10,24.6,0.41,"小于10万","中低级轿车"
"1189","大众速腾","外国","2010款","手动",81.2,9.7,7.4,18.8,0.39,"小于10万","中低级轿车"
"1190","大众速腾","外国","2010款","手动",81.2,9.7,7.4,18.8,0.39,"小于10万","中低级轿车"
"1191","大众途观","外国","2010款","自动",62.9,9.7,14.5,25.4,0.57,"小于10万","中低级轿车"
"1192","大众迈腾","外国","2009款","自动",85.2,10.8,9.9,24.6,0.4,"大于或等于10万","中低级轿车"
"1193","大众迈腾","外国","2009款","自动",85.2,10.8,9.9,24.6,0.4,"大于或等于10万","中低级轿车"
"1194","大众迈腾","外国","2009款","自动",91.3333333333333,11.1,9.2,24.6,0.37,"大于或等于10万","中低级轿车"
"1195","大众迈腾","外国","2009款","自动",91.3333333333333,11.1,9.2,24.6,0.37,"大于或等于10万","中低级轿车"
"1196","大众迈腾","外国","2009款","自动",90.3,13.6,9.5,24.6,0.39,"大于或等于10万","中低级轿车"
"1197","其他","外国","2013款","手动",24.3333333333333,0.8,20.7,29.6,0.7,"小于10万","中低级轿车"
"1198","其他","外国","2011款","自动",31.4666666666667,1.8,38.5,63.8,0.6,"小于10万","中低级轿车"
"1199","其他","外国","2011款","自动",33.5,1.9,36,63.8,0.56,"小于10万","中低级轿车"
"1200","其他","外国","2011款","自动",33.5,1.9,36,63.8,0.56,"小于10万","中低级轿车"
"1201","其他","外国","2011款","自动",38.5333333333333,2.2,40,80.1,0.5,"小于10万","中低级轿车"
"1202","其他","中国","2013款","手动",43.6333333333333,3.2,6.5,11.9,0.55,"小于10万","中低级轿车"
"1203","其他","中国","2013款","手动",43.6333333333333,3.2,6.5,11.9,0.55,"小于10万","中低级轿车"
"1204","奔驰C级","外国","2013款","自动",37.5333333333333,3.2,21.5,34.2,0.63,"小于10万","中低级轿车"
"1205","奔驰C级","外国","2010款","自动",76.1,3.4,23,49.7,0.46,"小于10万","中低级轿车"
"1206","奔驰C级","外国","2013款","自动",45.6666666666667,3.8,20.5,42.1,0.49,"小于10万","中低级轿车"
"1207","奔驰C级","外国","2013款","自动",45.6666666666667,3.8,20.5,42.1,0.49,"小于10万","中低级轿车"
"1208","其他","中国","2016款","自动",17.2666666666667,4.3,11,14.1,0.78,"小于10万","中低级轿车"
"1209","其他","外国","2011款","自动",50.7,4.6,27,67.1,0.4,"小于10万","中低级轿车"
"1210","其他","外国","2011款","自动",39.5666666666667,4.8,38,63.8,0.6,"小于10万","中低级轿车"
"1211","其他","外国","2010款","自动",64.9333333333333,5.1,24,67.1,0.36,"小于10万","中低级轿车"
"1212","奔驰C级","外国","2010款","自动",77.1,5.5,16.5,37.8,0.44,"小于10万","中低级轿车"
"1213","其他","中国","2012款","手动",52.7333333333333,5.6,6,13,0.46,"小于10万","中低级轿车"
"1214","其他","外国","2010款","自动",79.1666666666667,5.7,20.8,53,0.39,"小于10万","中低级轿车"
"1215","奔驰C级","外国","2009款","自动",84.1666666666667,5.7,15.8,37.8,0.42,"小于10万","中低级轿车"
"1216","奔驰C级","外国","2009款","自动",84.1666666666667,5.7,15.8,37.8,0.42,"小于10万","中低级轿车"
"1217","其他","外国","2007款","自动",97.3666666666667,6.3,8.9,23.3,0.38,"小于10万","中低级轿车"
"1218","奔驰C级","外国","2011款","自动",71.0666666666667,6.5,16.9,37.8,0.45,"小于10万","中低级轿车"
"1219","奔驰C级","外国","2011款","自动",71.0666666666667,6.5,16.9,37.8,0.45,"小于10万","中低级轿车"
"1220","奔驰C级","外国","2011款","自动",63.9333333333333,6.8,25,46.5,0.54,"小于10万","中低级轿车"
"1221","其他","外国","2007款","手动",101.433333333333,7.7,5.8,16.8,0.35,"小于10万","中低级轿车"
"1222","奔驰C级","外国","2011款","自动",60.8666666666667,7.9,19,37.8,0.5,"小于10万","中低级轿车"
"1223","奔驰C级","外国","2011款","自动",60.8666666666667,7.9,19,37.8,0.5,"小于10万","中低级轿车"
"1224","奔驰C级","外国","2009款","自动",81.2,8.2,16,41.8,0.38,"小于10万","中低级轿车"
"1225","奔驰C级","外国","2009款","自动",81.2,8.2,16,41.8,0.38,"小于10万","中低级轿车"
"1226","其他","外国","2010款","手动",74.0666666666667,8.6,5.2,15.9,0.33,"小于10万","中低级轿车"
"1227","奔驰C级","外国","2010款","自动",75.0666666666667,8.6,14.6,42.9,0.34,"小于10万","中低级轿车"
"1228","奔驰C级","外国","2010款","自动",75.0666666666667,8.6,14.6,42.9,0.34,"小于10万","中低级轿车"
"1229","其他","中国","2011款","自动",52.7333333333333,8.6,9.98,20.3,0.49,"小于10万","中低级轿车"
"1230","其他","外国","2010款","自动",75.0666666666667,9.1,22,53,0.42,"小于10万","中低级轿车"
"1231","其他","外国","2010款","自动",70.0333333333333,9.2,21,55.9,0.38,"小于10万","中低级轿车"
"1232","奔驰C级","外国","2008款","自动",90.3,9.3,13.8,42.9,0.32,"小于10万","中低级轿车"
"1233","奔驰C级","外国","2008款","自动",90.3,9.3,13.8,42.9,0.32,"小于10万","中低级轿车"
"1234","奔驰C级","外国","2008款","自动",90.3,9.3,13.8,42.9,0.32,"小于10万","中低级轿车"
"1235","奔驰C级","外国","2008款","自动",90.3,9.3,13.8,42.9,0.32,"小于10万","中低级轿车"
"1236","其他","外国","2010款","自动",78.1333333333333,9.5,21,53,0.4,"小于10万","中低级轿车"
"1237","其他","中国","2009款","自动",88.2666666666667,9.7,6,20,0.3,"小于10万","中低级轿车"
"1238","奔驰C级","外国","2008款","自动",89.2666666666667,9.9,13.8,37.8,0.37,"小于10万","中低级轿车"
"1239","其他","外国","2010款","自动",85.2,11.7,21.5,59.5,0.36,"大于或等于10万","中低级轿车"
"1240","其他","外国","2010款","自动",85.2,11.7,21.5,59.5,0.36,"大于或等于10万","中低级轿车"
"1241","奔驰C级","外国","2010款","自动",88.2666666666667,12.5,15,42.9,0.35,"大于或等于10万","中低级轿车"
"1242","其他","中国","2015款","手动",16.2333333333333,1.2,5.68,8.7,0.65,"小于10万","中低级轿车"
"1243","其他","中国","2015款","手动",16.2333333333333,1.2,5.68,8.7,0.65,"小于10万","中低级轿车"
"1244","其他","外国","2013款","自动",34.5333333333333,1.3,10.99,16.5,0.67,"小于10万","中低级轿车"
"1245","其他","中国","2012款","手动",57.8333333333333,1.6,4,8.3,0.48,"小于10万","中低级轿车"
"1246","其他","中国","2012款","手动",57.8333333333333,1.6,4,8.3,0.48,"小于10万","中低级轿车"
"1247","其他","外国","2008款","手动",77.1,1.7,5.3,9.4,0.56,"小于10万","中低级轿车"
"1248","其他","外国","2014款","自动",28.4,1.7,12.8,17.1,0.75,"小于10万","中低级轿车"
"1249","其他","外国","2014款","自动",28.4,1.7,12.8,17.1,0.75,"小于10万","中低级轿车"
"1250","其他","外国","2011款","自动",62.9,2,9,16,0.56,"小于10万","中低级轿车"
"1251","其他","中国","2015款","自动",26.3666666666667,2,7.5,10.8,0.69,"小于10万","中低级轿车"
"1252","其他","外国","2013款","自动",35.4666666666667,2.3,12.6,18.9,0.67,"小于10万","中低级轿车"
"1253","其他","外国","2013款","自动",35.4666666666667,2.3,12.6,18.9,0.67,"小于10万","中低级轿车"
"1254","其他","外国","2014款","自动",36.5,2.5,11.2,17.3,0.65,"小于10万","中低级轿车"
"1255","其他","外国","2014款","自动",36.5,2.5,11.2,17.3,0.65,"小于10万","中低级轿车"
"1256","福特福克斯","外国","2009款","手动",92.3333333333333,3,4,12.9,0.31,"小于10万","中低级轿车"
"1257","其他","中国","2010款","自动",70.0333333333333,3.2,4.15,11.8,0.35,"小于10万","中低级轿车"
"1258","福特福克斯","外国","2012款","手动",54.8,3.6,7.8,12.2,0.64,"小于10万","中低级轿车"
"1259","其他","外国","2008款","手动",98.4,3.7,5.8,15.2,0.38,"小于10万","中低级轿车"
"1260","其他","外国","2013款","自动",39.5666666666667,3.8,7.5,14.9,0.5,"小于10万","中低级轿车"
"1261","其他","外国","2013款","自动",39.5666666666667,3.8,7.5,14.9,0.5,"小于10万","中低级轿车"
"1262","其他","外国","2014款","自动",22.3666666666667,4.1,13,17.3,0.75,"小于10万","中低级轿车"
"1263","福特福克斯","外国","2011款","手动",78.1333333333333,4.3,5.6,12.5,0.45,"小于10万","中低级轿车"
"1264","其他","外国","2010款","自动",60.8666666666667,4.4,7.4,17.1,0.43,"小于10万","中低级轿车"
"1265","其他","外国","2010款","自动",60.8666666666667,4.4,7.4,17.1,0.43,"小于10万","中低级轿车"
"1266","其他","中国","2010款","手动",75.0666666666667,4.5,4.3,13.9,0.31,"小于10万","中低级轿车"
"1267","其他","外国","2013款","手动",32.5,4.7,8.4,13.8,0.61,"小于10万","中低级轿车"
"1268","福特福克斯","外国","2011款","手动",77.1,5.3,4.9,12.5,0.39,"小于10万","中低级轿车"
"1269","福特福克斯","外国","2011款","手动",77.1,5.3,4.9,12.5,0.39,"小于10万","中低级轿车"
"1270","福特福克斯","外国","2009款","手动",76.1,5.5,4.6,12.9,0.36,"小于10万","中低级轿车"
"1271","福特福克斯","外国","2009款","手动",76.1,5.5,4.6,12.9,0.36,"小于10万","中低级轿车"
"1272","其他","外国","2012款","自动",57.8333333333333,5.6,9,16.5,0.55,"小于10万","中低级轿车"
"1273","其他","外国","2012款","自动",57.8333333333333,5.6,9,16.5,0.55,"小于10万","中低级轿车"
"1274","其他","外国","2012款","自动",51.7333333333333,5.8,6.8,14.9,0.46,"小于10万","中低级轿车"
"1275","其他","外国","2012款","自动",51.7333333333333,5.8,6.8,14.9,0.46,"小于10万","中低级轿车"
"1276","其他","外国","2009款","自动",83.2333333333333,6,8.9,18.2,0.49,"小于10万","中低级轿车"
"1277","其他","中国","2009款","自动",89.2666666666667,6.4,5.3,16.4,0.32,"小于10万","中低级轿车"
"1278","其他","外国","2008款","自动",102.466666666667,6.7,6,16.3,0.37,"小于10万","中低级轿车"
"1279","其他","外国","2008款","手动",91.3333333333333,6.7,5.9,15.2,0.39,"小于10万","中低级轿车"
"1280","其他","外国","2008款","自动",99.4,7,5.7,18.4,0.31,"小于10万","中低级轿车"
"1281","其他","外国","2008款","自动",99.4,7,5.7,18.4,0.31,"小于10万","中低级轿车"
"1282","其他","外国","2008款","自动",79.1666666666667,7.2,7.08,16.3,0.43,"小于10万","中低级轿车"
"1283","其他","外国","2008款","自动",79.1666666666667,7.2,7.08,16.3,0.43,"小于10万","中低级轿车"
"1284","福特福克斯","外国","2009款","自动",97.3666666666667,7.3,5.5,14.6,0.38,"小于10万","中低级轿车"
"1285","其他","外国","2009款","自动",81.2,7.3,6.5,14.6,0.45,"小于10万","中低级轿车"
"1286","其他","外国","2010款","手动",82.2,7.4,4.6,14,0.33,"小于10万","中低级轿车"
"1287","其他","外国","2010款","手动",82.2,7.4,4.6,14,0.33,"小于10万","中低级轿车"
"1288","其他","外国","2010款","自动",80.1666666666667,7.9,5.9,16.8,0.35,"小于10万","中低级轿车"
"1289","其他","外国","2011款","自动",74.0666666666667,7.9,6,16.8,0.36,"小于10万","中低级轿车"
"1290","其他","外国","2011款","自动",74.0666666666667,7.9,6,16.8,0.36,"小于10万","中低级轿车"
"1291","福特福克斯","外国","2011款","手动",63.9333333333333,8.1,6,12.5,0.48,"小于10万","中低级轿车"
"1292","福特福克斯","外国","2007款","手动",104.5,8.2,3.6,13.4,0.27,"小于10万","中低级轿车"
"1293","其他","中国","2010款","自动",76.1,8.2,5.5,15.2,0.36,"小于10万","中低级轿车"
"1294","其他","中国","2010款","自动",76.1,8.2,5.5,15.2,0.36,"小于10万","中低级轿车"
"1295","福特福克斯","外国","2009款","手动",98.4,8.4,4,12.9,0.31,"小于10万","中低级轿车"
"1296","福特福克斯","外国","2009款","手动",98.4,8.4,4,12.9,0.31,"小于10万","中低级轿车"
"1297","其他","外国","2009款","自动",84.1666666666667,8.7,7.53,18.2,0.41,"小于10万","中低级轿车"
"1298","其他","外国","2008款","手动",71.0666666666667,8.8,4.2,9.4,0.45,"小于10万","中低级轿车"
"1299","其他","外国","2008款","手动",71.0666666666667,8.8,4.2,9.4,0.45,"小于10万","中低级轿车"
"1300","其他","外国","2008款","手动",65.9666666666667,8.9,5,10.8,0.46,"小于10万","中低级轿车"
"1301","其他","外国","2008款","手动",65.9666666666667,8.9,5,10.8,0.46,"小于10万","中低级轿车"
"1302","其他","外国","2008款","手动",97.3666666666667,9.3,3.5,10.3,0.34,"小于10万","中低级轿车"
"1303","其他","外国","2008款","手动",97.3666666666667,9.3,3.5,10.3,0.34,"小于10万","中低级轿车"
"1304","其他","外国","2008款","手动",84.1666666666667,9.4,3.95,9.4,0.42,"小于10万","中低级轿车"
"1305","其他","外国","2008款","手动",84.1666666666667,9.4,3.95,9.4,0.42,"小于10万","中低级轿车"
"1306","福特福克斯","外国","2009款","自动",82.2,9.5,5.2,14.6,0.36,"小于10万","中低级轿车"
"1307","福特福克斯","外国","2009款","自动",82.2,9.5,5.2,14.6,0.36,"小于10万","中低级轿车"
"1308","其他","中国","2010款","手动",76.1,9.7,2.7,9.3,0.29,"小于10万","中低级轿车"
"1309","其他","外国","2010款","手动",80.1666666666667,9.7,4.2,14.1,0.3,"小于10万","中低级轿车"
"1310","其他","外国","2010款","手动",80.1666666666667,9.7,4.2,14.1,0.3,"小于10万","中低级轿车"
"1311","其他","中国","2009款","自动",95.4,10.3,4.8,16.4,0.29,"大于或等于10万","中低级轿车"
"1312","其他","中国","2009款","自动",95.4,10.3,4.8,16.4,0.29,"大于或等于10万","中低级轿车"
"1313","其他","外国","2009款","自动",88.2666666666667,11.3,6.3,16.3,0.39,"大于或等于10万","中低级轿车"
"1314","福特福克斯","外国","2009款","自动",95.4,11.4,4.6,14.6,0.32,"大于或等于10万","中低级轿车"
"1315","福特福克斯","外国","2009款","自动",95.4,11.4,4.6,14.6,0.32,"大于或等于10万","中低级轿车"
"1316","其他","中国","2009款","自动",90.3,12.1,4.8,14.5,0.33,"大于或等于10万","中低级轿车"
"1317","其他","中国","2009款","自动",90.3,12.1,4.8,14.5,0.33,"大于或等于10万","中低级轿车"
"1318","福特福克斯","外国","2009款","手动",86.2333333333333,12.2,4.35,12.9,0.34,"大于或等于10万","中低级轿车"
"1319","福特福克斯","外国","2009款","手动",86.2333333333333,12.2,4.35,12.9,0.34,"大于或等于10万","中低级轿车"
"1320","福特福克斯","外国","2009款","手动",74.0666666666667,13.1,4.5,12.9,0.35,"大于或等于10万","中低级轿车"
"1321","福特福克斯","外国","2009款","手动",74.0666666666667,13.1,4.5,12.9,0.35,"大于或等于10万","中低级轿车"
"1322","福特福克斯","外国","2009款","手动",74.0666666666667,13.1,4.5,12.9,0.35,"大于或等于10万","中低级轿车"
"1323","福特福克斯","外国","2009款","手动",74.0666666666667,13.1,4.5,12.9,0.35,"大于或等于10万","中低级轿车"
"1324","其他","中国","2008款","手动",89.2666666666667,14.4,3.65,14.7,0.25,"大于或等于10万","中低级轿车"
"1325","其他","中国","2008款","手动",89.2666666666667,14.4,3.65,14.7,0.25,"大于或等于10万","中低级轿车"
"1326","其他","中国","2010款","自动",59.8333333333333,14.5,6,15.2,0.39,"大于或等于10万","中低级轿车"
